movieId,Year ,title,genres,imdb,Tmdb,Youtubelink,viewCount,likeCount,dislikeCount,commentCount
103075,2013,"Purge, The (2013)",Crime|Horror|Thriller,2184339,158015,_eFmi1E3s3w,826077,2317,168,1104
91842,2012,Contraband (2012),Action|Crime|Drama|Thriller,1524137,77866,Rp0b5ZXIUvE,826020,699,47,70
105504,2013,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,1535109,109424,eruwOiHoTTo,825247,2998,124,610
105439,2010,Sword of Desperation (Hisshiken torisashi) (2010),Action|Drama,1606761,55884,0FCMsd8RDQ8,824157,503,36,74
91474,2011,Flypaper (2011),Comedy|Crime,1541160,62046,fKCzQ2BGOpo,823313,1440,89,185
102378,2013,Syrup (2013),Comedy|Drama,762138,72525,H6GCDAcvuCs,820739,1221,90,153
94503,2011,"Decoy Bride, The (2011)",Comedy|Romance,1657299,40161,rzKabVjQFQQ,817233,1508,103,237
109788,2014,Bad Country (2014),Action|Crime|Drama|Thriller,2350892,256731,12eihkTBukU,816526,861,100,93
106369,2011,Panic Button (2011),Horror|Thriller,1727358,78294,5NHd4hKOxcE,814092,,,
108879,2013,Teen Beach Movie (2013),Children|Musical,2325989,177888,Ns_LaIZChe0,813998,2181,231,459
78218,2010,Unthinkable (2010),Drama|Thriller,914863,38199,F_7b3kzWzg8,813770,396,66,276
82244,2010,13 (2010),Thriller,798817,44982,Y41fFj-P4jI,813363,410,47,187
116977,2014,Dumb and Dumber To (2014),Comedy,2096672,100042,bIqvQFqPavA,812847,1217,192,158
126393,2014,Wolves (2014),Action|Horror,1403241,290555,NTlHVvvC4U0,808431,1419,115,156
112655,2012,No One Lives (2012),Horror|Thriller,1763264,123109,7Eiko_J6mfE,805291,1134,74,313
126397,2010,The Encounter (2010),Children|Drama,1663680,63348,iMDaERXJfCk,804148,2046,167,712
110882,2013,Locke (2013),Drama,2692904,210479,2Ao2r6qD22A,804101,949,102,305
90578,2011,Dream House (2011),Drama|Mystery|Thriller,1462041,69668,XFxIYqcmRxc,803855,1067,98,149
93022,2010,Miss Nobody (2010),Comedy|Crime,1129427,51875,J-vJ7NQJgcU,801369,522,139,78
117178,2014,Amira & Sam (2014),Comedy|Drama|Romance,3139538,272602,eLugRqOwFEs,799664,2989,1685,1273
97957,2012,Excision (2012),Crime|Drama|Horror|Thriller,1984153,84194,dzKlr1V6xzM,799265,1225,177,257
96991,2012,"Sapphires, The (2012)",Comedy|Drama|Musical,1673697,110146,6Ljho1cyEfg,799209,1605,75,384
118117,2014,Grace (2014),Horror|Thriller,3068192,289416,TfiAdwsiddw,796977,759,91,87
88977,2010,Loose Cannons (Mine vaganti) (2010),Comedy|Drama,1405810,40794,C2lQOhQ2es8,796396,771,42,119
128632,2015,Home Sweet Hell (2015),Comedy|Drama,2802136,276839,ifPd3sRZDIY,796046,1187,140,103
108200,2014,Reasonable Doubt (2014),Crime|Thriller,2304953,240916,TKweGDinS7I,794448,,,
117838,2013,Lucia (2013),Drama|Romance|Sci-Fi|Thriller,2358592,219343,pgIL2H-OdcA,794101,3083,119,443
80553,2010,Howl (2010),Drama,1049402,38568,Ba9yazkl0UE,793270,1592,65,232
122246,2012,Tooth Fairy 2 (2012),Children|Comedy,1935929,84575,VoLDPTkEYIg,793188,417,571,285
107462,2013,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,2458106,180894,RnddBOTuedc,792612,487,78,90
82447,2010,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama,1456941,43930,9KaX0F8GojI,790778,2035,234,737
112085,2013,Goodbye World (2013),Comedy|Drama,2352802,201066,VlULt_4Oz8w,788404,482,125,197
92696,2010,"Shrine, The (2010)",Horror,1341710,47763,1mpiuO0F01o,784972,726,109,254
84532,2010,Tyler Perry's For Colored Girls (2010),Drama,1405500,44944,sDWU_cFU9ZA,784433,1615,172,1849
116483,2013,Hawaii (2013),Romance,2801746,199851,DU0qmw2Ct0o,783875,1852,111,192
97326,2012,Ill Manors (2012),Crime|Drama,1760967,109843,1hfxWjUcbzs,783690,1416,95,589
81535,2010,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,1477076,41439,xC7yCELivB8,783464,709,86,213
80222,2010,Step Up 3D (2010),Drama|Romance,1193631,41233,TZe1Qz2twbE,782969,1495,44,22
108127,2011,Dragon Crusaders (2011),Action|Adventure|Fantasy,1999141,75507,lO-hPbMtRzk,782743,134,272,163
113216,2013,"Suspect, The (Yong-eui-ja) (2013)",Action|Thriller,3404158,242454,iTaFbJd-74Q,781683,2541,112,233
89554,2011,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance,1562872,61202,61Vc46RbVOs,780514,1009,97,207
99047,2012,Chained (2012),Horror|Thriller,1989475,116979,L2b05pECEpo,780342,441,67,98
101498,2012,In the House (2012),Comedy|Drama|Mystery|Thriller,1964624,121875,eegoZpxQCzc,780096,1022,85,90
129346,2012,"Package, The (2012)",Action,1884457,146578,CCx5eJ6gNoU,778731,623,119,125
106136,2010,Beatdown (2010),Action|Crime|Thriller,1568323,44745,bfl58LzsAXo,776826,503,33,206
119424,2013,A Viking Saga: The Darkest Day (2013),Action|Adventure|Thriller,2320073,141058,ZUj1XEwHZ6A,776797,104,173,96
114818,2014,Stretch (2014),Action|Comedy|Crime,2494280,227300,ceJa68mIDu4,775451,366,88,31
104576,2012,"Seasoning House, The (2012)",Horror|Thriller,1555093,127651,rnmt2IJtbYY,775130,945,88,
93061,2011,October Baby (2011),Drama,1720182,83860,I_9l7lEe-AA,772396,3885,130,307
104035,2013,Beneath (2013),Horror,2325518,191619,86Nskpe4Iws,772387,367,203,213
80026,2010,Tekken (2010),Action|Sci-Fi,411951,42194,eiovajPBOWI,770373,2468,1636,1576
105314,2011,Once Upon a Warrior (Anaganaga O Dheerudu) (2011),Action|Adventure|Fantasy|Musical|Romance,1621994,72440,Zi7VX1ad11U,770017,3338,108,255
108401,2011,Husk (2011),Horror|Thriller,1504403,56906,ucGGsSGqPlg,767139,882,92,341
111630,2013,Big Ass Spider! (2013),Comedy|Sci-Fi,1830713,166822,WeRW_dClNkI,765007,1202,185,252
99417,2012,Sexy Baby (2012),Documentary,2343713,104732,JeD_RztXeko,762585,533,210,
74944,2010,Brooklyn's Finest (2010),Crime|Drama|Thriller,1210042,26390,7XfcwkjnknI,762423,645,38,403
93457,2011,"Hidden Face, The (La cara oculta) (2011)",Thriller,1772250,80184,FbdV5n-Ull0,760610,897,47,226
101360,2013,"Call, The (2013)",Drama|Thriller,1911644,158011,SzesOOwEI14,760509,1043,94,280
111783,2011,Neverland (2011),Adventure|Fantasy,1720619,106938,BhJk8IsXpG0,758767,787,63,191
127192,2015,The Bronze (2015),Comedy|Drama,3859304,308453,f_1D9wSeVsI,758019,3362,138,123
102941,2011,Special Forces (Forces spÌÄå©ciales) (2011),Action|Drama|War,1656192,74513,e-IBJWCf_EU,756781,408,64,285
119153,2012,Bill Burr: You People Are All the Same (2012),Comedy,2290153,191489,u-Uv1SUPU68,756571,3695,133,272
127178,2014,99 Homes (2014),Drama,2891174,283235,sfttvNCIJvE,755020,573,27,52
110984,2013,Age of Dinosaurs (2013),Action|Sci-Fi,2518926,192813,udQ1e-XUybE,753516,397,245,418
105620,2013,Baggage Claim (2013),Comedy,1171222,175528,X9JwZRQXzNQ,752196,1276,103,339
117444,2014,Song of the Sea (2014),Animation|Children|Fantasy,1865505,110416,VrhoOzW8oF8,751631,3257,98,185
85399,2011,"Big Mommas: Like Father, Like Son (2011)",Comedy,1464174,38322,e3J29PNvIhY,750791,2761,186,11
85342,2010,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora ÌÄ‰Û¡ Outro) (2010),Action|Crime|Drama,1555149,47931,_gnJB10WTpE,750521,1636,64,348
106344,2013,"Starving Games, The (2013)",Comedy,2403029,225703,sSh1HW5kblw,750314,4642,1414,833
107447,2013,Wrong Cops (2013),Comedy|Crime,2166616,158990,_0b5y4lGunk,745686,2044,756,267
80551,2010,Eat Pray Love (2010),Drama|Romance,879870,38167,g8csr68LjUM,743951,898,56,197
118572,2014,The Mule (2014),Comedy|Crime|Drama,2130270,253272,fl5Pu3b-V6U,743389,1395,141,206
112171,2014,"Equalizer, The (2014)",Action|Crime|Thriller,455944,156022,qNggvk8QtaY,740345,1594,55,255
91126,2011,War Horse (2011),Drama|War,1568911,57212,d6Ru9Y9Xwjg,739527,1304,64,275
99045,2010,Aftershock (Tangshan dadizhen) (2010),Drama|IMAX,1393746,44560,6_QML6RdN0E,739406,577,43,232
122319,2013,Ice Soldiers (2013),Action|Sci-Fi,3104304,255692,RluU9d1_GYk,738731,932,634,216
85763,2010,Beneath Hill 60 (2010),Drama|War,1418646,43418,uYOpCJCl5L4,735634,776,28,174
99180,2012,Minecraft: The Story of Mojang (2012),Documentary,2087878,151870,SXEdspVDMxw,735469,7166,161,1347
103849,2013,New World (Shin-sae-gye) (2013),Thriller,2625030,165213,rln9Hx_wPFw,733303,1936,95,878
98122,2012,Indie Game: The Movie (2012),Documentary,1942884,80215,GhaT78i1x2M,731840,5562,786,1971
114904,2011,"Entitled, The (2011)",Thriller,1650535,73818,kgX1pDIonac,730753,434,44,135
81791,2010,Somewhere (2010),Drama,1421051,39210,C9n9hP_LtL8,728422,1258,46,281
91660,2011,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,1093357,71469,IgXzLMQuQ6Y,727076,1987,185,271
95984,2011,In the Name of the King 2: Two Worlds (2011),Action|Adventure|Drama|Fantasy,1767319,80410,ErT9xTTA08o,725940,102,265,112
74532,2010,Cop Out (2010),Action|Comedy|Crime,1385867,23742,NAH8qgVY9jE,724537,1848,102,98
81191,2010,Waiting for 'Superman' (2010),Documentary,1566648,39440,yFN0nf6Hqk0,723623,1155,68,741
85211,2010,Norwegian Wood (Noruwei no mori) (2010),Drama|Romance,1270842,57703,tqiYXmpb41I,723355,1593,33,307
105799,2013,"Unbelievers, The (2013)",Documentary,2636522,191502,ZxDLkoK8vQQ,721526,8696,339,3926
116415,2014,Anatomy of a Love Seen (2014),Drama|Romance,3546114,286817,j6A_q-VlJoA,721518,,,
99061,2011,7 Khoon Maaf (2011),Drama|Mystery|Thriller,1629376,56338,27dE2t6NUXY,720737,343,57,30
81516,2010,Black Death (2010),Adventure|Drama|Horror|Mystery,1181791,41215,iEualA0ujdo,720557,267,30,153
79242,2010,"Kids Are All Right, The (2010)",Comedy|Drama,842926,39781,RixlpHKfb6M,720058,1249,86,133
105531,2012,"Wall, The (Die Wand) (2012)",Drama|Fantasy,1745686,115442,5Qa-Lo4RSpw,715516,2107,143,346
81080,2010,Lost Boys: The Thirst (2010),Horror|Thriller,1400526,46812,zl_I3AD9PtY,715454,979,101,736
118204,2013,McConkey (2013),Adventure|Documentary,2845780,123581,afDYEtQmC6I,713643,3288,76,314
92393,2010,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,1123373,48492,ZeMLCCws5m8,710744,1496,78,381
98604,2011,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,1798188,83389,k-vfzhfq5JA,709137,4701,62,722
103810,2013,Red 2 (2013),Action|Comedy|Crime|Thriller,1821694,146216,KGQHeW5tUC8,707453,2298,82,268
100159,2012,Sightseers (2012),Comedy,2023690,117974,qyg9aRqlUxM,705250,1171,118,239
90374,2011,Martha Marcy May Marlene (2011),Drama|Thriller,1441326,50837,ERREgOobLOs,704478,1251,53,168
97390,2011,Marley & Me: The Puppy Years (2011),Children|Comedy,1704614,72391,YsDj_HRTDzg,700833,394,993,348
82765,2010,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,1319718,35138,AIL5ngreGq4,700584,276,22,106
109776,2013,Dick Figures: The Movie (2013),Action|Adventure|Animation,2312262,222671,H0poVodH4Vo,700575,17290,295,3819
106438,2013,Philomena (2013),Comedy|Drama,2431286,205220,4DBPqcp6Hc4,699452,927,66,215
93172,2011,Arena (2011),Action|Thriller,1117581,71254,3rOBJZn4JFo,699029,320,90,128
98124,2012,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2313197,123025,0osGZGwFNkk,698355,1175,44,519
89190,2011,Conan the Barbarian (2011),Action|Adventure|Fantasy,816462,37430,gQWNALbabeQ,697712,1052,1782,1183
92106,2011,My Future Boyfriend (2011),Comedy|Romance|Sci-Fi,1747924,65892,oW3bx6gOYuE,696853,273,65,69
93717,2011,Listy do M. (2011),Comedy|Romance,1927077,79221,03eXimfuPfQ,696739,813,44,29
117549,2014,The Taking of Deborah Logan (2014),Horror|Thriller,3387648,297608,JiODgrdAJvo,696088,1897,90,112
95717,2012,Treasure Island (2012),Adventure,1820723,83191,yyZy-Ad78fk,695653,505,119,145
99549,2012,Mansome (2012),Documentary,2294729,104155,m8JL78Pf8Ok,694599,2007,51,175
102956,2011,Take Me Home (2011),Comedy|Romance,1261954,85431,F5K-Dl4DUV4,694260,771,39,152
104604,2013,Something Real and Good (2013),Drama,1800379,176720,SN1dqxH0THU,691857,1932,111,232
91235,2010,Living Will... (2010),Comedy,1754141,76234,l_W3DK-Eu1E,690647,1851,58,1278
131072,2012,Jesus liebt mich (2012),Comedy,1920976,150056,5LYHbstmCyQ,689496,1223,191,495
130642,2014,Backcountry (2014),Drama|Horror|Thriller,2944198,228973,ey9fi6m95vo,689239,1047,116,357
91886,2011,Dolphin Tale (2011),Children|Drama,1564349,62837,AJ_1eS2Erhk,687689,2137,103,164
111332,2012,Viola (2012),Drama,2379418,128237,aF-sZMjwjM4,687053,578,72,39
97393,2012,"House I Live In, The (2012)",Documentary,2125653,84284,a0atL1HSwi8,686761,3822,82,637
77837,2010,You Don't Know Jack (2010),Drama,1132623,36950,suOl27sWwKE,683164,536,21,143
85885,2010,Room in Rome (HabitaciÌÄå_n en Roma) (2010),Drama|Romance,1263750,48650,27gpqR5ADUs,681617,409,125,
113575,2014,Authors Anonymous (2014),Comedy|Drama|Romance,2114461,255491,L1B9PRLHq-s,681212,782,78,45
117192,2013,Doctor Who: The Time of the Doctor (2013),Adventure|Drama,2986512,282848,TWwYLlcPekA,680843,8534,54,1304
101767,2010,"Familie, En (2010)",Drama,1568815,58483,ufj9GM3qZZU,680651,141,243,35
99813,2013,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,2166834,142061,MUyQlvdbANQ,680330,3061,87,1536
100540,2012,Bronies: The Extremely Unexpected Adult Fans of My Little Pony (2012),Documentary,2446192,160220,ohnuyqJyEW0,678875,,,
107209,2014,"Outsider, The (2014)",Action|Crime|Drama,2198241,241765,6Q0LtXH8bJg,677137,206,39,23
101458,2011,"Task, The (2011)",Horror,1621446,55861,WDuBaosXKV8,676436,414,156,194
85540,2010,Essential Killing (2010),Thriller|War,1561768,48243,_0CR2N4xbfQ,675811,376,115,217
95650,2011,"Perfect Roommate, The (2011)",Thriller,1756818,75810,6LFRQNH3BnA,675557,1268,98,156
112944,2013,Molly Maxwell (2013),Drama|Romance,2388705,159667,HKvTV8acLbA,674899,4037,88,100
97328,2012,Liberal Arts (2012),Comedy|Drama,1872818,84306,BqIuv_JX5wM,674487,2764,83,381
87096,2010,Group Sex (2010),Comedy,1193096,44221,usyPaMuutSc,673772,62,127,30
102070,2012,Grabbers (2012),Comedy|Horror|Sci-Fi,1525366,84204,4e3izWdh9WM,673359,936,112,166
129826,2015,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League (2015),Action|Adventure|Animation|Children,4189260,322456,o4zQYmowEVk,672803,1851,145,81
112177,2013,Lord of Tears (2013),Drama|Horror,2367066,228915,dVf0NlfaY4I,672032,2609,491,594
94280,2010,Spud (2010),Comedy,1059969,61410,ig7mJTfWuTY,670984,3712,68,487
78034,2010,Cemetery Junction (2010),Comedy|Drama|Romance,1196204,36801,XYDeHIszUqA,669552,755,48,298
78128,2010,True Legend (Su Qi-Er) (2010),Action|Drama,1425257,37034,gLgnZYNf84c,667490,738,60,174
93923,2012,Agent Vinod (2012),Action,1395025,85050,6pUr6VIHNQM,666882,1663,268,155
102949,2011,Age of Heroes (2011),Action|Adventure|Drama|Thriller|War,1590950,38540,WHMxKP29OeQ,665649,,,0
106879,2013,Fright Night 2: New Blood (2013),Horror,2486630,214597,XTfGh05MWqM,664881,366,177,214
106197,2012,Girl Most Likely (2012),Comedy,1698648,72890,qADHVt5v54Y,660807,943,68,120
127451,2015,A Grain of Truth (2015),Thriller,3667610,278677,rCAzipdiY6c,660313,288,43,92
104906,2013,Austenland (2013),Comedy|Romance,1985019,156711,UIxmVwP3ROI,659512,1006,107,138
125786,2013,Burning Blue (2013),Drama|Romance|War,1811307,256196,2QzIo3_wKHw,658871,2100,79,257
93572,2011,Lucky (2011),Comedy|Crime|Romance,1473397,70585,e2eo-95zSp4,658081,529,76,144
109687,2013,Particle Fever (2013),Documentary,1385956,202141,Rikc7foqvRI,654832,1497,36,120
116853,2014,A Good Marriage (2014),Thriller,2180994,288281,auvtcdhHMU8,654760,658,68,122
95748,2010,2010: Moby Dick (2010),Action|Adventure|Thriller,1694508,50053,P-cM6xo_NTU,653941,879,84,85
80376,2010,Preacher's Kid (2010),Drama,1328913,35716,yNbXH34dIOw,653527,3988,103,59
100843,2012,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,1954701,130739,OHrZtRt5EKc,652778,984,38,89
107406,2013,Snowpiercer (2013),Action|Drama|Sci-Fi,1706620,110415,7dd4pogcc4Y,652450,1368,85,248
92335,2012,Big Miracle (2012),Drama|Romance,1430615,78698,Qv-mWQUoXOg,652324,1762,81,356
104552,2012,Crawlspace (2012),Horror|Mystery|Sci-Fi|Thriller,1890375,138496,kB68WJDhWbU,650902,261,123,81
96868,2012,Shut Up and Play the Hits (2012),Documentary,2124908,83589,_FAUyrFWDvw,649411,2437,45,220
87549,2010,YellowBrickRoad (2010),Horror|Thriller,1398428,47386,yzJgKbk50JQ,645957,689,150,468
90430,2011,Carnage (2011),Comedy|Drama,1692486,72113,ON3kwJPwcMU,643296,679,108,247
115437,2014,Blind (2014),Drama,2616810,245844,8kuBNgpsFOg,643090,214,70,20
116128,2013,Compulsion (2013),Drama|Thriller,2381931,201847,fqK_z8VRH_w,642846,902,895,474
85295,2010,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,1618435,47533,cOxeq6Z_0gQ,640094,465,99,219
110366,2010,Jean-Michel Basquiat: The Radiant Child (2010),Documentary,1568335,51486,eXjR-y0WH-I,640082,2656,42,285
98400,2012,Imaginaerum (2012),Fantasy|Musical,1959409,75204,7Tn_ZgUmUTU,639432,6355,68,969
118898,2014,A Most Violent Year (2014),Action|Crime|Drama|Thriller,2937898,241239,ySWXwXlXlQU,639378,521,18,55
82534,2010,"Company Men, The (2010)",Drama,1172991,44129,xa5qg7cB1ZQ,639031,526,62,181
82928,2010,Nude Nuns with Big Guns (2010),Action|Comedy,1352388,52208,jKYVtU7G0IA,636730,713,287,90
100442,2013,DrogÌÄå_wka (2013),Comedy|Crime|Drama,2577150,167179,heia42Dii0w,634605,942,58,166
127019,2012,Line of Sight (2012),Documentary,2286630,120850,RGlZrK9WYpo,633753,3263,506,444
96501,2010,Little White Lies (Les petits mouchoirs) (2010),Comedy|Drama,1440232,48034,WyCtRXWz4Cs,633349,546,39,75
88349,2011,Almighty Thor (2011),Adventure|Fantasy,1792794,63736,mXsLsQIpT38,633041,211,1081,565
128671,2014,Timbuktu (2014),Drama,3409392,265228,Cs2dYAlbINY,631257,1226,61,165
93855,2011,God Bless America (2011),Comedy|Drama,1912398,74306,yruArw21EGA,631209,2744,123,1309
96569,2012,Teddy Bear (10 timer til Paradis) (2012),Drama|Romance,1729226,84344,t5ZseyEe0dQ,630883,1713,45,346
96467,2012,Sleepwalk with Me (2012),Comedy|Drama,2077851,84340,u9tRN7bok4o,630268,1855,52,190
120639,2012,Tiger Eyes (2012),Drama,1748260,188984,wdqMpHvlA7s,629311,1645,92,215
94931,2011,Take This Waltz (2011),Drama|Romance,1592281,86555,0yPzc_REvhU,629308,962,51,232
88118,2010,"Perfect Host, The (2010)",Crime|Drama|Thriller,1334553,66195,DVqMrcakPg0,627418,1216,122,396
129820,2015,Spare Parts (2015),Drama,3233418,264337,myjar5KoqZA,626586,1845,125,226
97470,2011,Catch .44 (2011),Action|Drama|Thriller,1886493,75736,GE2CV47Hc7c,625183,642,98,123
92126,2011,Policeman (Ha-shoter) (2011),Drama,1978447,96888,KNSX50NKCL8,623494,203,506,194
103867,2013,Night Train To Lisbon (2013),Mystery|Romance|Thriller,1654523,160139,NkIJ0f-IXLM,623288,955,35,117
99594,2012,Offender (2012),Crime|Thriller,1821427,122044,AmP8EtUqThQ,622791,2788,60,168
106417,2011,Absent (Ausente) (2011),Drama|Thriller,1796406,87380,lne7QlxGbZo,621324,509,136,10
80617,2010,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy,1287468,39691,jK6suPB_vTk,620381,1562,139,127
118686,2013,The Face of Love (2013),Drama|Romance,1839642,214086,6cA3RAUs8LY,620167,1279,86,94
104495,2011,"Woman in The Septic Tank, The (Ang Babae sa septic tank) (2011)",Comedy|Musical,1961179,83272,fqDG_P96Rb0,620141,758,32,168
106599,2013,Breakout (2013),Action,2314886,218329,BZdXNFFjfe8,617636,409,100,147
84407,2010,Dog Pound (2010),Drama,1422020,43920,H5p-Q1yuyJE,616983,949,68,456
96314,2012,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),Comedy|Drama|Romance,1405365,84184,BjxbVmxgY-Q,616776,1426,28,207
105597,2013,Romeo and Juliet (2013),Drama|Romance,1645131,91745,Y_mdm6SafPM,616309,2061,111,525
120130,2011,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2061702,92321,qXLSRH31Yao,615035,3440,30,231
125537,2014,Print the Legend (2014),Documentary,3557464,253266,JeqT2NvTFSw,613906,1253,174,83
111553,2013,Interior. Leather Bar. (2013),Drama,2352488,158936,74AnBwNJoVk,612744,609,50,94
105176,2012,Barricade (2012),Horror|Thriller,1861279,134394,ekXNWWlp3N0,612724,372,107,146
105386,2013,Curse of Chucky (Child's Play 6) (2013),Horror|Thriller,2230358,167032,PTiXYGTtK4M,611881,2649,213,1473
114013,2014,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),Drama|Mystery|Sci-Fi,2800038,199933,EW0Ocr0Ikpw,611474,112,41,48
118900,2014,Wild (2014),Drama,2305051,228970,xOPl8gKdmYE,609829,721,67,43
127152,2015,Going Clear: Scientology and the Prison of Belief (2015),Documentary,4257858,318224,ixgd38EZIR0,607750,805,45,144
91869,2011,Being Elmo: A Puppeteer's Journey (2011),Documentary,1787660,75301,dlNZo10pCts,606276,2128,50,168
109526,2014,"Gabby Douglas Story, The (2014)",Drama,3386954,254065,DZML325kL5o,606193,1857,55,110
114489,2014,"Occupants, The (2014)",Thriller,1934195,198182,FxYsrX-1YPA,606111,181,79,58
103249,2013,World War Z (2013),Action|Drama|Horror|IMAX,816711,72190,sGf_WdlHTqs,606072,717,45,149
93939,2011,CafÌÄå© de Flore (2011),Drama,1550312,85033,Y3HAgq7aQOk,605225,1271,27,144
117364,2014,Virunga (2014),Documentary|War,3455224,263614,wxXf2Vxj_EU,604755,1676,29,104
81949,2010,"Romantics, The (2010)",Comedy|Drama|Romance,1403988,41556,M7N6Hhil_D8,603338,311,56,128
113188,2014,"Rover, The (2014)",Crime|Drama,2345737,157845,I6VQFFyl7JE,601621,1421,105,175
125565,2014,Night Will Fall (2014),Documentary,3455822,290802,lbB9NCYzQVU,599417,779,57,82
88954,2011,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,1268799,55465,DkxleZ-SpFs,599110,2892,120,825
102086,2013,Living on One Dollar (2013),Adventure|Documentary|Drama,2625598,229768,Ze72rpWp_Dg,597556,2616,58,199
110216,2011,BloodRayne: The Third Reich (2011),Action|Adventure|Fantasy|Horror,1153546,12685,sf9wqm8cz3Q,597392,489,1004,522
102174,2011,Day of the Falcon (2011),Adventure|Drama,1701210,77221,xhMxtcq8Dv0,594458,320,75,168
107361,2013,Unbeatable (Ji zhan) (2013),Action|Drama,3003668,213015,2ny2Rac_JsY,593899,722,47,76
100304,2012,"Liability, The (2012)",Action|Thriller,2081437,162145,t_jk3MBoQ-Y,593744,264,30,78
96849,2012,Sparkle (2012),Drama|Musical,1876451,88036,JBXGhbpMMrw,593431,1187,57,319
102854,2012,Aftershock (2012),Horror|Thriller,1780762,123103,xi-ufQs3Dis,589253,1288,586,645
114250,2014,My Old Lady (2014),Comedy|Drama,2908856,282296,Ck35r6E4VRM,588456,905,74,49
80928,2010,David Cross: Bigger & Blackerer (2010),Comedy|Documentary,1646887,41994,zSla02hKMhU,585304,3923,460,578
108569,2013,"Monkey's Paw, The (2013)",Horror|Thriller,2513092,222911,TDnvdV1yRr4,584828,208,99,92
89662,2011,Russell Peters: The Green Card Tour - Live from the O2 Arena (2011),Comedy|Documentary,1954794,66605,Aa2Ltv_fFrs,584362,492,43,119
101756,2011,Killing Bono (2011),Comedy,1535101,54093,TGCOryLwgiY,583917,1612,45,423
87485,2011,Bad Teacher (2011),Comedy,1284575,52449,l3XVW676Rus,583048,1354,115,
96700,2011,360 (2011),Drama,1680045,89455,ElLF2VgeYxg,582222,467,47,128
107636,2013,Springsteen & I (2013),Documentary,2513616,199782,HVQUeCi9V0s,581352,1889,92,214
114635,2014,"Look of Silence, The (2014)",Documentary,3521134,267480,aA_ZHAs4M9k,581347,1219,50,236
78976,2010,Stones in Exile (2010),Documentary|Musical,1609157,40636,UXcqcdYABFw,581235,649,16,99
114329,2014,What We Did on Our Holiday (2014),Comedy,2725962,276843,J9Lp1DVXIrE,580508,1366,52,95
130044,2014,Late Phases (2014),Drama|Horror,2420756,254193,EJgXfzSYehk,580502,761,67,165
89629,2010,Point Blank (ÌÄ‰âÂ bout portant) (2010),Action|Crime|Thriller,1545759,61404,Ha2O-LdNoqE,580250,370,54,54
86876,2010,"Tortured, The (2010)",Horror|Thriller,1017464,47518,CdEfmMlpq1w,579566,242,35,205
116897,2014,Wild Tales (2014),Comedy|Drama|Thriller,3011894,265195,Utq0aDEp084,579422,1431,124,187
102792,2012,"Broken Circle Breakdown, The (2012)",Drama,2024519,137182,7CsIR6fMqU0,578860,460,31,95
124869,2013,Jay And Silent Bob's Super Groovy Cartoon Movie (2013),(no genres listed),2783020,179267,la017NRDjyM,578520,5097,449,1185
107675,2013,Vendetta (2013),Action|Crime,2572632,225747,J9X0pEsJshU,577601,350,68,73
109472,2013,Grand Piano (2013),Mystery|Thriller,2039345,220286,nEoM7bM7KVw,577376,2398,99,343
126044,2010,Brutal Relax (2010),Action|Comedy,1806827,109477,f-6znWUbWWw,577103,5985,259,668
89523,2010,"Fat, Sick & Nearly Dead (2010)",Documentary,1227378,72914,x9SGWcZwk7c,576977,1592,35,207
84696,2010,Burke and Hare (2010),Comedy|Thriller,1320239,50204,UE7KvAyVnbw,576912,906,41,263
99112,2012,Jack Reacher (2012),Action|Crime|Thriller,790724,75780,lvQzb1YMdtY,576630,335,102,178
90403,2011,"Three Musketeers, The (2011)",Action|Adventure,1509767,52451,bhXPhTekVCo,575901,805,70,140
128832,2014,The Last Five Years (2014),Comedy|Drama|Musical|Romance,2474024,206296,JtG2DJnLBEk,575211,1821,104,198
115998,2012,The Guardians (2012),Action|Thriller,2107814,130747,rh_ow2BboQs,573995,741,67,71
90405,2011,In Time (2011),Crime|Sci-Fi|Thriller,1637688,49530,xhYUaR5QiUs,573186,1134,43,57
109173,2013,Storm Rider (2013),Drama,3020226,232898,KsimF_fwPbQ,573153,1740,48,
